	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	best_epoch	best_validation_accuracy	best_validation_accuracy3	best_validation_f1-measure-overall	best_validation_loss	best_validation_precision-overall	best_validation_recall-overall	dataset_reader.coding_scheme	dataset_reader.sample	dataset_reader.tag_label	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.bidirectional	model.encoder.dropout	model.encoder.hidden_size	model.encoder.input_size	model.encoder.num_layers	model.encoder.type	model.include_start_end_transitions	model.label_encoding	model.regularizer	model.text_field_embedder.token_embedders.elmo.do_layer_norm	model.text_field_embedder.token_embedders.elmo.dropout	model.text_field_embedder.token_embedders.elmo.options_file	model.text_field_embedder.token_embedders.elmo.requires_grad	model.text_field_embedder.token_embedders.elmo.type	model.text_field_embedder.token_embedders.elmo.weight_file	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.conv_layer_activation	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	test_accuracy	test_accuracy3	test_data_path	test_f1-measure-overall	test_loss	test_precision-overall	test_recall-overall	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_accuracy3	training_cpu_memory_MB	training_duration	training_epochs	training_f1-measure-overall	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_precision-overall	training_recall-overall	training_start_epoch	validation_accuracy	validation_accuracy3	validation_data_path	validation_f1-measure-overall	validation_loss	validation_precision-overall	validation_recall-overall
45	45	95	45	40	0.9549472372571162	0.9587632880339548	0.7712121212120713	173.68262668684415	0.771471876052543	0.7709525412319085	BIOUL	10000	ner	elmo_characters	3.0	characters	True	single_id	conll2003	elmo frozen	64	True	64	basic	0.4976841146911989	True	0.3047162824935192	121.0	1286.0	2.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.013828179954737368', 'type': 'l2'}]]	False	0.42500012270354337	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	62.0	relu	62.0	[1, 2, 3, 4]	53.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3226.624000000001	10	10	5697	10					0.9506622160008614	0.9553569505760742	s3://suching-dev/ner-2003/test.txt	0.7547203105699164	158.78998763472944	0.7521983819908548	0.7572592067988668	s3://suching-dev/ner-2003/train.txt	0	5.381792203667506	0.5	2	reduce_on_plateau	75	1	4.191541073389579e-05	adam	25	+f1-measure-overall	0.9418969556185266	0.9479081234253834	3226.624000000001	8316.0	64	0.7011151452281659	10	10	5697	10					209.37793065851383	0.7122908707680148	0.6902846929656581	0	0.9549472372571162	0.9587632880339548	s3://suching-dev/ner-2003/dev.txt	0.7712121212120713	173.54858174043542	0.771471876052543	0.7709525412319085
46	46	96	46	14	0.9913749464584712	0.9924263073867841	0.9590977949839596	35.411551195032466	0.9592592592592591	0.9589363850555368	BIOUL	10000	ner	elmo_characters	3.0	characters	True	single_id	conll2003	elmo frozen	38	True	64	basic	0.47575081077272	True	0.10021967763542887	207.0	1189.0	1.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.6575178879233888', 'type': 'l2'}]]	False	0.02071449826295729	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	59.0	relu	59.0	[1, 2, 3, 4, 5]	23.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3231.672	10	10	5701	10					0.9819748034887475	0.983869925702595	s3://suching-dev/ner-2003/test.txt	0.9218667138058542	71.8001550745081	0.9204024002823862	0.9233356940509916	s3://suching-dev/ner-2003/train.txt	0	5.450407664489857	0.5	2	reduce_on_plateau	75	1	0.001023267534764507	adam	25	+f1-measure-overall	0.9982614759774286	0.998433363945762	3231.672	4834.0	38	0.9904413173524717	10	10	5701	10					6.016208611564203	0.9909687313623584	0.9899144644452956	0	0.9910829017561621	0.992173201978116	s3://suching-dev/ner-2003/dev.txt	0.9583298257428576	36.31004989848417	0.9587333670203808	0.9579266240323124
47	47	97	47	0	0.28129745726412525	0.2949262100385499	0.01495482396922685	2728.194964240579	0.009413815646110263	0.03635139683608213	BIOUL	10000	ner	elmo_characters	3.0	characters	True	single_id	conll2003	elmo frozen	24	True	64	basic	0.3744371416759285	True	0.20104879056060915	421.0	1289.0	2.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.3569095236014927', 'type': 'l2'}]]	False	0.3957794363992452	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	51.0	relu	51.0	[1, 2, 3, 4, 5]	43.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3269.28	10	10	5745	10					0.2848928609884785	0.30244427694626896	s3://suching-dev/ner-2003/test.txt	0.020978497040500088	2331.438370316117	0.013304190820108334	0.04957507082152975	s3://suching-dev/ner-2003/train.txt	0	8.476937650658275	0.5	2	reduce_on_plateau	75	1	1.0922688436570518e-06	adam	25	+f1-measure-overall	0.8328119398293891	0.8572200313327211	3269.28	3318.0	24	0.0	10	10	5745	10					749.1228418523615	0.0	0.0	0	0.8325026284023208	0.8500253105408668	s3://suching-dev/ner-2003/dev.txt	0.0	880.2668947706036	0.0	0.0
48	48	98	48	74	0.9212063393170048	0.9327713095284452	0.5913360693113959	320.0863638485178	0.6454310173203265	0.5456075395489735	BIOUL	10000	ner	elmo_characters	3.0	characters	True	single_id	conll2003	elmo frozen	74	True	64	basic	0.1376445628922353	True	0.4998713233755144	449.0	1209.0	2.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.14123602990003545', 'type': 'l2'}]]	False	0.07339467245540178	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	23.0	relu	23.0	[1, 2, 3, 4, 5]	27.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3278.684	10	10	5755	10					0.9132550877570798	0.9283945299881556	s3://suching-dev/ner-2003/test.txt	0.5596382136799956	288.9198953134042	0.5980668546113572	0.5258498583569405	s3://suching-dev/ner-2003/train.txt	0	9.06579121030092	0.5	2	reduce_on_plateau	75	1	4.813611370727939e-06	adam	25	+f1-measure-overall	0.9101811699186232	0.9257493087648132	3278.684	9814.0	74	0.5246094208856549	10	10	5755	10					324.3506311590021	0.5855973985104375	0.4751266011319631	0	0.9212063393170048	0.9327713095284452	s3://suching-dev/ner-2003/dev.txt	0.5913360693113959	320.0863638485178	0.6454310173203265	0.5456075395489735
49	49	99	49	11	0.991394416105292	0.9925236556208872	0.9588764611890848	51.30502321205887	0.9583123213985544	0.9594412655671491	BIOUL	10000	ner	elmo_characters	3.0	characters	True	single_id	conll2003	elmo frozen	35	True	64	basic	0.3870845398696937	True	0.26795124528964576	351.0	1158.0	3.0	lstm	False	BIOUL	[['scalar_parameters', {'alpha': '0.7309377362544504', 'type': 'l2'}]]	False	0.04204482233350354	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json		elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	36.0	relu	36.0	[1, 2, 3, 4]	21.0	cnn	character_encoding	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	embedding	crf_tagger	3266.4840000000013	10	10	5761	10					0.9818455906105308	0.9839991385808121	s3://suching-dev/ner-2003/test.txt	0.92057889163426	103.90563966609814	0.9176636171710064	0.923512747875354	s3://suching-dev/ner-2003/train.txt	0	9.37861892134499	0.5	2	reduce_on_plateau	75	1	0.0005766579807660082	adam	25	+f1-measure-overall	0.9994941582646192	0.9995580023671428	3266.4840000000013	4746.0	35	0.9971697912454548	10	10	5761	10					1.4890176928009498	0.9972759002298459	0.9970637048385038	0	0.9912191892839064	0.9923678984463222	s3://suching-dev/ner-2003/dev.txt	0.9576848658197532	54.9088981852812	0.9574432296047098	0.9579266240323124
50	0	9	9	5	0.9882598029671742	0.9895837389509754	0.9426815924584973	18.82065047002305	0.9429196834483922	0.9424436216762032	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	29	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.32453034527914304	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3168.3759999999997	4743	821	10	10					0.9776461720684828	0.9801227522343059	s3://suching-dev/ner-2003/test.txt	0.9016263736263236	32.376753272833646	0.895407717827833	0.9079320113314449	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.999980355660762	0.9999852667455714	3168.3759999999997	17550.0	29	0.9998936102303904	4743	10	10	10					0.01597241334328619	0.9999148863733084	0.9998723349929785	0	0.9874420778007088	0.9889801798995366	s3://suching-dev/ner-2003/dev.txt	0.9395724625483424	22.261403827106253	0.9397306397306396	0.9394143386065298
51	1	2	2	28	0.9684786417974378	0.9721584050465324	0.8375475687103096	22.425139796500115	0.8417474077851437	0.8333894311679569	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	52	True	16	basic	0.3937189291873859							False	BIOUL	[['scalar_parameters', {'alpha': '0.38252842047233643', 'type': 'l2'}]]	False	0.02206952586876415	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3196.792	4745	10	10	10					0.9514374932701626	0.9564552600409174	s3://suching-dev/ner-2003/test.txt	0.7622167138809699	31.42260989877913	0.7622167138810199	0.7622167138810199	s3://suching-dev/ner-2003/train.txt	0	5.790548548117315	0.5	2	reduce_on_plateau	75	1	0.008513462721250047	adam	25	+f1-measure-overall	0.9854975665574768	0.9874816448205244	3196.792	28503.0	52	0.9282481674279752	4745	10	10	10					9.75047316393711	0.9269286259865908	0.9295714711264308	0	0.9682644756824113	0.9720026478719676	s3://suching-dev/ner-2003/dev.txt	0.8361677050007918	25.226509678597544	0.8365902964959568	0.8357455402221474
52	2	16	16	6	0.9867022312215256	0.9881819243798916	0.9354296283840092	21.3584203860339	0.9346438172043012	0.9362167620329856	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	30	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.4682826287285504	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3198.116	4743	10	10	10					0.9753849466996878	0.9779476687843222	s3://suching-dev/ner-2003/test.txt	0.8931237375954536	36.45515035258399	0.8860428646105594	0.9003186968838527	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.9999852667455714	0.9999901778303808	3198.116	16573.0	30	0.9998936102303904	4743	10	10	10					0.016260579398118282	0.9999148863733084	0.9998723349929785	0	0.9864685954596784	0.9879093493244032	s3://suching-dev/ner-2003/dev.txt	0.9336026255995462	25.015588629479502	0.9336811984514392	0.9335240659710536
53	3	8	8	6	0.9877535921498384	0.9891359370741016	0.9393939393938894	20.338790687860232	0.9397103401818794	0.9390777515987884	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	30	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.12542770946220078	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3170.0440000000012	4743	9941	10	10					0.9784860557768924	0.9808549585442016	s3://suching-dev/ner-2003/test.txt	0.9048499251825924	31.962602712489943	0.8997024330474357	0.9100566572237959	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.9999852667455714	0.9999901778303808	3170.028	19588.0	30	0.9999148863732584	4743	10	10	10					0.01285050833143786	0.9999574413754948	0.9998723349929785	0	0.9870916241579378	0.9885518476694832	s3://suching-dev/ner-2003/dev.txt	0.9367003367002869	22.43226967138403	0.9370158302458741	0.9363850555368562
54	4	6	6	4	0.9881819243798916	0.9898173747128228	0.9419083648591344	18.54372282589183	0.9410381320342684	0.9427802086839449	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	28	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.3242757847660933	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3167.9840000000013	4743	10	10	10					0.9788521589318402	0.9812425971788522	s3://suching-dev/ner-2003/test.txt	0.9071548006687876	30.01120712580505	0.9018372703412072	0.9125354107648724	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.999980355660762	0.9999901778303808	3167.9840000000013	14977.000000000002	28	0.9998723295599126	4743	10	10	10					0.021226413700738096	0.9999148827509896	0.999829779990638	0	0.9876367742689148	0.9891943460145632	s3://suching-dev/ner-2003/dev.txt	0.9390500210171844	22.527818787331675	0.9381824290273812	0.9399192191181421
55	5	12	12	7	0.9867411705151669	0.9884544994353802	0.9358909641594656	30.34984732609169	0.9357335127860028	0.9360484685291148	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	31	True	16	basic	0.2869171872736459							False	BIOUL	[['scalar_parameters', {'alpha': '0.0010926439159448737', 'type': 'l2'}]]	False	0.4956940080097946	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3199.252	4743	10	10	10					0.9752772693011736	0.9777538494669968	s3://suching-dev/ner-2003/test.txt	0.887512169218465	52.2758806988045	0.8872765882144753	0.8877478753541076	s3://suching-dev/ner-2003/train.txt	0	6.335109721730117	0.5	2	reduce_on_plateau	75	1	0.0002513731446890605	adam	25	+f1-measure-overall	0.9999754445759524	0.9999852667455714	3199.252	17116.0	31	0.9998510543225664	4743	10	10	10					0.022228472757078042	0.9998723295599624	0.999829779990638	0	0.9866048829874228	0.9882987422608154	s3://suching-dev/ner-2003/dev.txt	0.9356656294676148	34.39872995544882	0.9351151454025888	0.9362167620329856
56	6	10	10	7	0.9883376815544566	0.9897005568318992	0.9420265501595873	19.584257177278108	0.9406040268456376	0.9434533826994278	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	31	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.1759727710087084	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3171.172	4743	10	10	10					0.9784429848174868	0.9806180682674708	s3://suching-dev/ner-2003/test.txt	0.904920913883957	32.86548675872661	0.8982903000697837	0.9116501416430596	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.9999852667455714	0.9999901778303808	3171.172	17834.0	31	0.9999148863732584	4743	10	10	10					0.01194899826223595	0.9999574413754948	0.9998723349929785	0	0.9873641992134262	0.9888633620186128	s3://suching-dev/ner-2003/dev.txt	0.9384460141270944	22.582156382355038	0.9378151260504202	0.9390777515987884
57	7	7	7	19	0.9828861804446868	0.9848526147735681	0.9160356722193678	41.261020744548134	0.9158815612382234	0.9161898350723662	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	43	True	16	basic	0.17307278358786746							False	BIOUL	[['scalar_parameters', {'alpha': '0.19766498944161723', 'type': 'l2'}]]	False	0.4448620767439873	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3198.408	4745	10	10	4387					0.970819425002692	0.9736621083234628	s3://suching-dev/ner-2003/test.txt	0.8594968107724518	63.900288467054004	0.8601063829787234	0.8588881019830028	s3://suching-dev/ner-2003/train.txt	0	8.211296436485979	0.5	2	reduce_on_plateau	75	1	0.0006195938230406495	adam	25	+f1-measure-overall	0.9999901778303808	0.9999950889151904	3198.408	29861.000000000004	43	0.9999361661382142	4745	10	10	10					0.014004327028576315	0.999957443186654	0.9999148899953192	0	0.9826525446828396	0.9846384486585412	s3://suching-dev/ner-2003/dev.txt	0.914501891551022	42.229101592419184	0.913656979674114	0.9153483675530124
58	8	11	11	6	0.9872668509793232	0.9889412406058954	0.9387411645909968	19.08266577533648	0.9387411645910468	0.9387411645910468	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	30	True	16	basic	0.2821120101451437							False	BIOUL	[['scalar_parameters', {'alpha': '0.8495676473951336', 'type': 'l2'}]]	False	0.0070428422312365235	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3173.868	4743	10	10	10					0.9789813718100572	0.9813072036179606	s3://suching-dev/ner-2003/test.txt	0.906621991006034	28.69029771177857	0.9030388196030212	0.9102337110481586	s3://suching-dev/ner-2003/train.txt	0	8.280656768477405	0.5	2	reduce_on_plateau	75	1	4.092019495234108e-05	adam	25	+f1-measure-overall	0.9999852667455714	0.9999901778303808	3173.868	16673.0	30	0.999914889995269	4743	10	10	10					0.011817170304806876	0.9999148899953192	0.9999148899953192	0	0.9868969276897316	0.9885129083758419	s3://suching-dev/ner-2003/dev.txt	0.9365640249031976	21.575432763380164	0.9364064602960968	0.9367216425445978
59	9	21	21	8	0.98748101709435	0.9889607102527159	0.9390705101268516	21.249971515992108	0.9378881987577641	0.9402558061258836	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	32	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.3686643501502712	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3189.792	4743	10	10	10					0.9789167653709486	0.9810272423818241	s3://suching-dev/ner-2003/test.txt	0.9064507612425796	32.82971876859665	0.9011373578302712	0.911827195467422	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.9999852667455714	0.9999901778303808	3189.792	18151.0	32	0.9999148863732584	4743	10	10	10					0.01763513147966737	0.9999574413754948	0.9998723349929785	0	0.9870916241579378	0.988571317316304	s3://suching-dev/ner-2003/dev.txt	0.9363384071986718	23.176061602199784	0.9357875273155152	0.9368899360484684
60	10	20	20	15	0.9884350297885596	0.9898563140064642	0.9456686291000342	22.05222295779808	0.945191661062542	0.9461460787613598	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	39	True	16	basic	0.457507118289045							False	BIOUL	[['scalar_parameters', {'alpha': '0.03388615542538694', 'type': 'l2'}]]	False	0.10367592109354223	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3201.952	4745	10	10	10					0.9785506622160008	0.9810057069021212	s3://suching-dev/ner-2003/test.txt	0.9026455026454528	36.58395163218179	0.899156711173577	0.9061614730878188	s3://suching-dev/ner-2003/train.txt	0	5.854795552116915	0.5	2	reduce_on_plateau	75	1	7.936014424238916e-05	adam	25	+f1-measure-overall	0.9999852667455714	0.9999901778303808	3201.952	21517.0	39	0.999914889995269	4745	10	10	10					0.013629574289347593	0.9999148899953192	0.9999148899953192	0	0.9883182119076359	0.9896810871850784	s3://suching-dev/ner-2003/dev.txt	0.9445799344041212	22.72347043542301	0.9440242057488654	0.9451363177381352
61	11	19	19	5	0.9877146528561972	0.9891748763677428	0.9397833207356516	18.878621386546715	0.9379715004191116	0.9416021541568496	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	29	True	16	basic	0.1							False	BIOUL	[['scalar_parameters', {'alpha': '0.0', 'type': 'l2'}]]	False	0.3130204687717395	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3196.9359999999997	4743	10	10	10					0.977839991385808	0.9802088941531172	s3://suching-dev/ner-2003/test.txt	0.9037480204117044	32.26888486632594	0.8982161594963274	0.9093484419263456	s3://suching-dev/ner-2003/train.txt	0	7.0	0.5	2	reduce_on_plateau	75	1	5e-05	adam	25	+f1-measure-overall	0.999980355660762	0.9999852667455714	3196.9359999999997	15956.000000000002	29	0.9998936102303904	4743	10	10	10					0.013990993108727666	0.9999148863733084	0.9998723349929785	0	0.9870916241579378	0.988571317316304	s3://suching-dev/ner-2003/dev.txt	0.9369111709286176	22.005792772068702	0.9365960309451732	0.93722652305621
62	12	0	0	38	0.9122503017795256	0.9185389977025816	0.5166823912856521	47.388552277695894	0.526849746370474	0.5069000336587007	BIOUL	10000	ner	elmo_characters					conll2003	elmo fine-tuned	62	True	16	basic	0.22107699803448266							False	BIOUL	[['scalar_parameters', {'alpha': '0.6682505796405481', 'type': 'l2'}]]	False	0.3347807998786057	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5												crf_tagger_elmo	3165.6279999999997	4745	10	10	10					0.8978572197695703	0.9080435016689996	s3://suching-dev/ner-2003/test.txt	0.4993712951319779	46.13998822812681	0.5067444403937295	0.4922096317280453	s3://suching-dev/ner-2003/train.txt	0	9.112803833748712	0.5	2	reduce_on_plateau	75	1	0.026937301952324282	adam	25	+f1-measure-overall	0.9043369789952904	0.9131474651435756	3165.6279999999997	33859.0	62	0.4817540631707566	4745	10	10	10					67.12849569646535	0.4963665086887836	0.4679773607387549	0	0.9108095479148008	0.91688407772283	s3://suching-dev/ner-2003/dev.txt	0.5105939562347539	46.90111405241724	0.527448869752422	0.4947829013800068
