	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
35	9	0.15349682107175294	1.6313304569986131	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.636	571	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.1388806983096067e-06	adam	10	+accuracy	0.16338951310861424	2533.636	72.0	18	571	573	573	573	573	10	10	265	1.6379106578542226	0	0.15258855585831063	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6308503879441156
36	11	0.37420526793823794	1.5001144872771368	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.0												linear					bag_of_word_counts	classifier	2528.676	1118	1118	569	569	569	569	567	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002477812214714387	adam	10	+accuracy	0.4928604868913858	2528.676	1482.0	20	1118	1118	569	569	567	567	567	569	1.3781263419051668	0	0.3723887375113533	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4962568879127502
37	5	0.26248864668483196	1.5941844251420763	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.156	571	573	573	571	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.528407523597168e-06	adam	10	+accuracy	0.2588951310861423	2533.156	58.00000000000001	14	571	573	10	571	573	573	571	283	1.5993512281730993	0	0.26248864668483196	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.592593835459815
38	9	0.35149863760217986	6.7929148938920765	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	499		335.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.904	657	621	677	701	663	695	707	679	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.015357660874173418	adam	10	+accuracy	0.9982443820224719	2537.904	84.0	18	657	595	677	701	663	693	707	10	0.008006696867297835	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	8.435590108235678
39	16	0.3224341507720254	1.5739778280258179	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.3												linear					bag_of_word_counts	classifier	2530.048	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.2107447574973566e-05	adam	10	+accuracy	0.36411516853932585	2530.048	1867.0000000000002	25	569	569	569	569	567	569	569	569	1.5599171368043814	0	0.3224341507720254	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5734814670350816
40	3	0.21071752951861944	1.615595473183526	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.828	573	573	573	573	573	571	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.0907031906474284e-06	adam	10	+accuracy	0.20224719101123595	2533.828	45.0	12	573	573	10	573	573	571	571	571	1.6463108463073843	0	0.20799273387829245	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6098016765382555
41	12	0.3642143505903724	1.4270264506340027	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	134		233.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.652	723	667	613	741	663	701	707	619	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.030161401801787e-05	adam	10	+accuracy	0.41947565543071164	2536.636	95.0	21	723	667	613	741	10	701	707	619	1.37579531722994	0	0.36330608537693004	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4223314921061199
42	2	0.4287011807447775	1.3617389003435771	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.2		maxpool		True		206.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.36	1483	1173	757	1169	871	1211	929	747	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0028277864332139848	adam	10	+accuracy	0.9947331460674157	2543.36	75.0	11	677	1173	713	765	871	1211	929	747	0.020933500185275254	0	0.38419618528610355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.167220897144741
43	0	0.40599455040871935	1.3119592203034296	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2535.612	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0232742441896533	adam	10	+accuracy	0.9922752808988764	2535.612	38.0	9	573	573	573	573	573	391	573	0	0.0311496028426423	0	0.3569482288828338	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.6795912053849964
44	7	0.3642143505903724	1.431878878010644	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.4		meanpool		True		238.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.272	737	823	783	877	841	933	929	771	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.816006491949204e-05	adam	10	+accuracy	0.38050093632958804	2549.268	105.0	16	731	823	611	759	841	879	929	771	1.424596134406417	0	0.3569482288828338	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.424395157231225
45	10	0.3069936421435059	1.5767582654953003	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.3												linear					bag_of_word_counts	classifier	2529.296	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.8592716825848977e-05	adam	10	+accuracy	0.3535814606741573	2529.296	1436.0	19	569	569	569	569	567	569	569	569	1.5634879630003402	0	0.3069936421435059	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.574920780128903
46	0	0.2098092643051771	1.644816842344072	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.304	571	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.351105038891103e-06	adam	10	+accuracy	0.19370318352059926	2534.292	38.0	9	571	573	573	573	573	573	573	573	1.6642871125420529	0	0.20799273387829245	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6372660663392808
47	5	0.36693914623069934	5.104317598872715	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	324		171.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.508	691	697	745	661	711	699	629	647	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.009561824634185832	adam	10	+accuracy	0.9975421348314607	2540.508	69.0	14	691	621	745	505	711	699	10	647	0.00956734789730008	0	0.3478655767484105	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	8.099318636788261
48	0	0.39509536784741145	1.3072531620661418	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0		maxpool		True		364.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2541.5	687	649	1295	615	857	1081	805	669	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01645080080913077	adam	10	+accuracy	0.9997659176029963	2541.424	53.0	9	687	649	1295	615	857	1081	805	669	0.0016017879929337928	0	0.371480472297911	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.662821690241496
49	2	0.4014532243415077	1.420891993575626	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.2												linear					bag_of_word_counts	classifier	2533.168	569	569	569	569	569	569	569	567	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00219433034848113	adam	10	+accuracy	0.8072331460674157	2533.168	840.0	11	569	569	569	569	25	569	569	567	0.8437519918626813	0	0.3905540417801998	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3899559047487047
50	1	0.43142597638510444	1.3876782258351643	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0		final_state		True		72.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.996	737	793	783	607	811	933	929	771	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.019728102313732485	adam	10	+accuracy	0.9975421348314607	2543.996	52.0	10	737	793	611	607	811	845	929	771	0.00958688160988377	0	0.3823796548592189	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.529952565828959
51	9	0.2851952770208901	1.5596785214212205	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6]	483		331.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.52	723	667	613	741	663	701	693	619	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1751544676348252e-06	adam	10	+accuracy	0.29658239700374533	2536.52	76.0	18	723	667	613	741	663	701	693	619	1.5547996697141164	0	0.28337874659400547	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5585879617267184
52	20	0.21162579473206175	1.6091133223639593	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.4												linear					bag_of_word_counts	classifier	2530.316	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.382862082933886e-06	adam	10	+accuracy	0.21032303370786518	2530.316	1290.0	29	0	0	569	0	0	0	0	0	1.6091168086920211	0	0.21162579473206175	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.609087844689687
53	1	0.35876475930971846	2.040996710459391	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.92	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.05446914322199849	adam	10	+accuracy	0.9688670411985019	2529.92	789.0	10	569	569	569	569	567	569	569	569	0.11261729584701026	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.65085866716173
54	18	0.3978201634877384	1.4029898179901972	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.0												linear					bag_of_word_counts	classifier	2529.184	569	569	567	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0010898584800483166	adam	10	+accuracy	0.7849953183520599	2529.184	2006.0000000000002	27	567	567	567	567	569	569	569	569	0.9795993108357957	0	0.3960036330608538	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4023368027475145
55	1	0.4223433242506812	1.3199517793125577	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.64	571	571	571	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007587711083244747	adam	10	+accuracy	0.9928604868913857	2533.556	40.0	10	227	18	571	0	573	573	573	10	0.07339247560767985	0	0.36966394187102636	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.3052039411332874
56	14	0.36966394187102636	1.3829290270805359	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.3		final_state		True		278.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2555.084	901	649	1359	847	929	1081	899	1241	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.6229885319842584e-05	adam	10	+accuracy	0.39957865168539325	2555.084	151.0	23	901	649	1295	847	929	1081	899	1241	1.3778439591180032	0	0.36693914623069934	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3825659222073026
57	17	0.28701180744777477	1.5589158932367961	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.3		meanpool		True		280.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2554.176	937	1205	1359	847	989	1081	899	1421	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.707337150402339e-06	adam	10	+accuracy	0.3018492509363296	2554.176	170.0	26	937	1205	783	847	989	933	897	10	1.5572004665189714	0	0.2851952770208901	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.55856011973487
58	15	0.24704813805631246	1.606906811396281	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.2												linear					bag_of_word_counts	classifier	2556.412	1122	1118	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2314898476062997e-06	adam	10	+accuracy	0.250936329588015	2556.412	1775.0	24	569	569	569	569	567	569	569	569	1.6057290408148694	0	0.24704813805631246	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6068508095211453
59	13	0.3823796548592189	1.419639978143904	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.4												linear					bag_of_word_counts	classifier	2529.452	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0012194837411101083	adam	10	+accuracy	0.6793071161048689	2529.452	1646.0	22	569	569	569	569	569	569	569	569	1.0952084513742533	0	0.38056312443233425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4171862337324355
60	20	0.368755676657584	1.4472677045398288	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.2		meanpool		True		121.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.988	1355	1249	1237	825	821	1223	861	645	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.673284633146577e-05	adam	10	+accuracy	0.36715823970037453	2536.988	142.0	29	1355	659	1237	825	821	787	735	645	1.4531786130435431	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.446716672844357
61	19	0.28973660308810173	1.5574296447965834	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6]	287		189.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.168	657	621	679	701	663	695	707	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.1258769275128618e-06	adam	10	+accuracy	0.32221441947565543	2537.164	123.00000000000001	28	657	595	679	701	663	693	675	719	1.5474269674785102	0	0.28973660308810173	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5572406715816922
62	0	0.3751135331516803	1.3516229656007555	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3					50.0			[1, 2, 3, 4, 5]	293		203.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.096	691	621	745	603	711	699	655	647	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001395711089585032	adam	10	+accuracy	0.9989466292134831	2538.096	39.0	9	657	621	745	603	607	695	655	10	0.01274236629425145	0	0.368755676657584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.314685278468662
63	7	0.3542234332425068	5.481692327393426	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	436		458.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.508	723	667	613	741	697	701	707	661	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.023587414203187083	adam	10	+accuracy	0.9186563670411985	2540.508	79.0	16	723	667	0	741	697	701	707	661	0.20499094164193565	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	10.655377838346693
