Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
37	0	0.2633969118982743	1.7520323412758962	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2		attention		True		308.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.604	657	675	561	561	717	661	621	687	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0526	adam	5	+accuracy	0.2247191011235955	2548.604	00:00:43	4	657	663	561	561	10	661	571	673	2.3116615233796365	0	0.2579473206176203	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.1313107558659143
38	2	0.3478655767484105	3.1172458376203265	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.4												linear					bag_of_word_counts	classifier	2547.0	1159	997	561	561	635	661	571	599	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0622	adam	5	+accuracy	0.7460205992509363	2547.0	00:04:40	6	343	561	561	561	609	561	18	571	0.9549069845497832	0	0.3242506811989101	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.852831642968314
39	5	0.36693914623069934	1.976114320755005	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4												linear					bag_of_word_counts	classifier	2540.964	571	717	619	699	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0212	adam	5	+accuracy	0.8030196629213483	2540.956	00:09:45	9	561	561	561	0	561	561	561	561	0.5096014553353134	0	0.35149863760217986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.286215782165528
40	0	0.262488646684832	2.063802576065064	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0		meanpool		True		255.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2559.716	561	561	561	561	671	691	561	669	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0949	adam	5	+accuracy	0.226123595505618	2559.716	00:00:45	4	561	561	0	561	671	691	561	669	2.213064024064425	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2349966866629463
41	5	0.3678474114441417	2.995031949451992	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.2												linear					bag_of_word_counts	classifier	2539.928	561	571	997	703	561	561	677	731	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0464	adam	5	+accuracy	0.8816713483146067	2539.92	00:07:54	9	561	561	211	561	561	561	677	561	0.33867843659796965	0	0.34514078110808355	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.663442039489746
42	4	0.3524069028156221	2.995788376671927	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.0												linear					bag_of_word_counts	classifier	2540.1	721	715	761	699	613	561	669	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0587	adam	5	+accuracy	0.9966058052434456	2540.04	00:06:51	8	721	561	703	219	561	561	669	561	0.02780643795801794	0	0.3433242506811989	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.506623370306833
43	1	0.3469573115349682	1.8391020877020703	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.2		maxpool		True		298.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.72	561	561	561	665	561	707	571	601	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.043	adam	5	+accuracy	0.4487359550561798	2548.72	00:00:39	5	561	561	561	561	561	695	561	571	1.7382254658566878	0	0.27883742052679383	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2910986082894462
44	6	0.25703905540417804	1.9313433306557792	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	32	basic	0.4		attention		True		197.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2547.508	561	561	569	1029	561	561	645	621	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0872	adam	5	+accuracy	0.23572097378277154	2547.508	00:01:18	10	561	561	561	10	561	561	645	621	2.269399803229485	0	0.2134423251589464	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.135241372244699
45	2	0.25340599455040874	5.974707719257901	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.1		final_state		True		428.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2557.536	721	561	703	719	561	561	671	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0859	adam	5	+accuracy	0.2346676029962547	2557.532	00:00:52	6	571	561	585	719	561	561	561	561	4.720623288708233	0	0.2470481380563125	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.380496304375785
46	0	0.3742052679382379	1.4664930922644481	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.48	571	561	585	719	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0825	adam	5	+accuracy	0.8844803370786517	2543.476	00:00:16	4	571	561	585	719	561	561	561	561	0.38987097738499055	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.4630842242922095
47	1	0.3932788374205268	1.7480502605438233	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.64	561	561	561	569	561	647	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.05	adam	5	+accuracy	0.9756554307116104	2543.632	00:00:16	5	561	561	561	569	561	639	561	561	0.08584838717729411	0	0.3369663941871026	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.476847001484463
48	8	0.3405994550408719	1.949903791291373	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.2		maxpool		True		83.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.8720000000003	561	659	561	561	561	701	561	585	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0703	adam	5	+accuracy	0.3758192883895131	2546.8720000000003	00:01:23	12	561	561	561	561	561	571	561	585	1.8305586670221907	0	0.3069936421435059	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8824580328805105
49	0	0.3696639418710264	1.4012425354548863	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.324	571	571	561	561	561	571	1017	647	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0777	adam	5	+accuracy	0.9115168539325844	2543.32	00:00:19	4	571	571	561	561	561	571	1017	647	0.29445341706610795	0	0.33969118982742963	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.8174840961183816
50	0	0.2579473206176203	18.432976504734587	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	295.0		442.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.244	635	561	561	561	609	561	655	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0256	adam	5	+accuracy	0.238061797752809	2548.24	00:00:27	4	635	561	561	561	609	561	655	10	44.21211659506466	0	0.2470481380563125	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	80.93333076749529
51	1	0.254314259763851	2679.395946393694	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.1					50.0			[1, 2, 3, 4, 5]	302.0		413.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2550.34	561	561	561	585	561	569	641	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0855	adam	5	+accuracy	0.2546816479400749	2550.34	00:00:28	5	561	561	561	585	561	569	641	561	16391.05044498515	0	0.184377838328792	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	12420.23811732701
52	0	0.3469573115349682	2.742570860045297	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.4												linear					bag_of_word_counts	classifier	2540.076	561	571	561	691	561	611	721	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0826	adam	5	+accuracy	0.7124297752808989	2540.076	00:03:46	4	561	561	561	659	561	603	721	561	1.2850138798132815	0	0.3333333333333333	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.248550898688181
53	4	0.3505903723887375	4.63504319190979	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	8	32	basic	0.3												linear					bag_of_word_counts	classifier	2539.96	561	607	661	617	561	561	1001	727	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0929	adam	5	+accuracy	0.7988061797752809	2539.956	00:08:19	8	561	561	561	607	561	561	561	561	0.9691130623835305	0	0.3460490463215259	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.936631059646606
54	2	0.262488646684832	3.127929782867432	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.2		meanpool		True		257.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2559.3360000000002	937	715	561	561	561	589	569	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0961	adam	5	+accuracy	0.22015449438202248	2559.32	00:01:03	6	323	715	561	561	561	551	561	561	3.5567030013723766	0	0.20799273387829245	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.7109058550425935
55	0	0.27338782924613986	2.0240840571267262	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7]	172.0		198.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2548.996	695	647	561	561	593	635	561	599	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0338	adam	5	+accuracy	0.25234082397003743	2548.968	00:00:28	4	695	645	561	561	593	0	561	599	62.185305634241416	0	0.2461398728428701	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	41.17468138422285
56	1	0.35967302452316074	1.7520924636295865	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.3												linear					bag_of_word_counts	classifier	2540.232	561	561	775	679	743	561	561	571	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0271	adam	5	+accuracy	0.8371956928838952	2540.216	00:04:53	5	561	561	10	679	743	561	561	561	0.44008973916148425	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.2798348460878644
57	1	0.3405994550408719	2.7209219319479807	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.0												linear					bag_of_word_counts	classifier	2539.032	561	571	753	679	743	561	603	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0679	adam	5	+accuracy	0.9859550561797752	2539.028	00:04:50	5	561	571	561	679	743	561	561	561	0.0593161303759291	0	0.32515894641235243	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3961482116154262
58	5	0.26975476839237056	3.302333729607718	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.0		final_state		True		481.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2572.728	569	1167	561	561	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0775	adam	5	+accuracy	0.22144194756554308	2572.728	00:01:54	9	561	1167	561	561	561	561	561	561	3.1763327103875554	0	0.18346957311534967	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.700905738558088
59	2	0.3496821071752952	2.9401173182896208	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	6	32	basic	0.0												linear					bag_of_word_counts	classifier	2546.652	561	561	561	561	609	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0686	adam	5	+accuracy	0.9915730337078652	2546.652	00:03:26	6	0	0	0	0	0	0	0	561	0.04137141293800725	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.479625449861799
60	5	0.27883742052679383	11012.485037231443	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	343.0		235.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2549.888	561	561	561	561	561	759	665	659	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0857	adam	5	+accuracy	0.3082865168539326	2549.876	00:00:56	9	561	561	561	561	561	759	665	659	5431.109810401885	0	0.254314259763851	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	48447.887112862714
61	5	0.3605812897366031	5.071372243336269	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	32	basic	0.4												linear					bag_of_word_counts	classifier	2540.3520000000003	561	561	689	583	561	583	721	791	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0952	adam	5	+accuracy	0.7423923220973783	2540.348	00:07:47	9	561	561	561	561	561	561	561	791	1.4517769210793998	0	0.3378746594005449	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	6.152869755881174
62	1	0.3960036330608538	1.3698288338524955	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	5	32	basic	0.4		attention		True		382.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2553.496	561	571	653	681	743	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0244	adam	5	+accuracy	0.28710205992509363	2553.496	00:00:44	5	561	571	561	681	743	561	561	561	1.872901946417848	0	0.26975476839237056	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8861826760428293
63	9	0.3505903723887375	5.072735323224749	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	13	32	basic	0.2												linear					bag_of_word_counts	classifier	2542.6839999999997	561	659	561	711	671	701	775	701	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0695	adam	5	+accuracy	0.8837780898876404	2542.6839999999997	00:11:03	13	561	561	561	2	561	561	561	571	0.4275716322924146	0	0.3287920072661217	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.794378662109375
64	22	0.3932788374205268	1.407172155380249	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	32	basic	0.4												linear					bag_of_word_counts	classifier	2539.984	1011	571	1035	703	561	667	677	729	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0003	adam	5	+accuracy	0.7281132958801498	2539.984	00:24:08	26	661	403	561	561	561	561	561	561	0.9949022922176548	0	0.3896457765667575	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4001460926873344
65	8	0.2970027247956403	1.6103550263813564	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	32	basic	0.2		meanpool		True		427.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2584.728	1159	997	561	561	561	661	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0472	adam	5	+accuracy	0.3009129213483146	2584.728	00:02:20	12	625	997	561	561	561	661	561	561	1.6379944487903897	0	0.2506811989100817	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.629886790684291
66	0	0.4132606721162579	1.3239320346287318	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2543.788	561	571	561	681	743	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0273	adam	5	+accuracy	0.9710908239700374	2543.784	00:00:15	4	561	571	561	0	743	561	561	561	0.10423928630374343	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.3363310166767666
67	0	0.4023614895549501	1.3345009905951364	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	4	32	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2563.956	561	561	561	571	561	561	561	561	/home/suching/reproducibility/data/sst/train.jsonl	0	50	1	0.0369	adam	5	+accuracy	0.9348080524344571	2563.956	00:00:14	4	561	561	561	571	561	561	561	561	0.2055973711420088	0	0.3578564940962761	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.043497283118112
