Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
35	2	0.7935779816513762	0.4615803467375891	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.144	573	571	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.006347131370498515	adam	10	+accuracy	1.0	2523.044	36.0	11	10	199	209	573	573	573	573	573	0.00515740275502615	0	0.7809633027522935	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8132569577012744
36	10	0.7477064220183486	0.5188640079327992	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.2					50.0			[1, 2, 3, 4, 5]	293.0		136.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.492	745	619	733	711	689	721	667	647	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.067806674912036e-05	adam	10	+accuracy	0.7897398843930635	2527.492	62.00000000000001	19	691	155	733	711	10	721	667	647	0.4664853176939378	0	0.7431192660550459	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5160343732152667
37	13	0.5435779816513762	0.6913505792617798	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.4												linear					bag_of_word_counts	classifier	2530.6479999999997	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.789173895226518e-06	adam	10	+accuracy	0.5604046242774566	2530.6479999999997	1332.0	22	563	563	563	563	561	563	563	10	0.6907461996472212	0	0.5435779816513762	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6912753326552254
38	20	0.7282110091743119	0.6423835839544024	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.2												linear					bag_of_word_counts	classifier	2545.368	563	563	563	563	563	6504	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00012000361311261482	adam	10	+accuracy	0.7745664739884393	2545.368	1907.0	29	563	563	563	563	563	563	563	563	0.6242698376331854	0	0.7282110091743119	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6420491976397378
39	13	0.7373853211009175	0.5254366546869278	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6]	214.0		254.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.972	671	707	589	705	691	753	641	703	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.1187453564608e-05	adam	10	+accuracy	0.7804913294797687	2526.964	76.0	22	671	145	0	705	689	753	641	703	0.4850652187789252	0	0.7350917431192661	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5220617992537362
40	1	0.7924311926605505	0.5200739204883575	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.804	573	571	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.020079486922202485	adam	10	+accuracy	1.0	2523.792	33.0	10	573	571	573	573	573	573	573	573	0.0006684738835063549	0	0.7729357798165137	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.1359710757221495
41	12	0.8016055045871558	1.5664330252579284	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	412.0		115.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.1839999999997	707	589	637	667	605	667	647	727	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002778725700111257	adam	10	+accuracy	1.0	2526.1839999999997	79.0	21	707	589	637	10	605	667	647	657	0.00010878334693405606	0	0.8016055045871558	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.59870069367545
42	9	0.5286697247706422	0.6919310092926025	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4		maxpool		True		292.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2528.4320000000002	1107	1253	1055	1377	849	677	849	903	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5475505809879857e-06	adam	10	+accuracy	0.5219653179190752	2528.4320000000002	75.0	18	1107	617	1055	1171	849	677	691	903	0.6921011379005713	0	0.5229357798165137	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6915874608925411
43	20	0.5504587155963303	0.6913841664791107	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.4												linear					bag_of_word_counts	classifier	2520.156	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.317274913187741e-06	adam	10	+accuracy	0.5842485549132947	2520.156	2002.0	29	563	563	561	0	0	563	563	563	0.6891610529444633	0	0.5504587155963303	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6913594305515289
44	6	0.5401376146788991	0.7359994181564876	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.1		maxpool		True		502.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2566.396	887	807	903	653	819	1193	753	1383	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.04826210706008233	adam	10	+accuracy	0.7575144508670519	2566.396	111.0	15	631	805	903	653	795	1193	753	1383	0.558173431715834	0	0.5229357798165137	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.8329245405537742
45	13	0.7694954128440367	0.5800029848303113	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.1												linear					bag_of_word_counts	classifier	2520.34	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0003523278915555756	adam	10	+accuracy	0.858092485549133	2520.34	1327.0	22	563	561	563	563	563	563	563	0	0.525844737203843	0	0.768348623853211	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.576968082359859
46	5	0.7419724770642202	41.17200544902256	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	495.0		153.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.224	661	753	715	715	673	1928	677	705	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03435077792039858	adam	10	+accuracy	0.9953757225433526	2533.224	59.00000000000001	14	661	753	10	647	651	1928	677	0	0.011056728105684486	0	0.7305045871559633	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	26.431210722242078
47	11	0.7970183486238532	0.4530688396521977	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.0												linear					bag_of_word_counts	classifier	2521.812	563	563	563	563	563	563	563	561	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0065100466148592506	adam	10	+accuracy	0.9907514450867052	2521.812	1218.0	20	561	563	563	563	563	563	563	561	0.0988401657124178	0	0.7970183486238532	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4583147657769067
48	15	0.5963302752293578	0.687371164560318	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.4												linear					bag_of_word_counts	classifier	2521.436	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1940595526339098e-05	adam	10	+accuracy	0.6067919075144509	2521.436	1440.0	24	563	563	563	561	563	563	563	563	0.6849719575785715	0	0.5963302752293578	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6872446366718837
49	24	0.7293577981651376	2.025144926139286	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.3		final_state		True		219.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.12	947	1253	921	1293	809	1271	953	993	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.013247131293722993	adam	10	+accuracy	1.0	2536.12	172.0	33	947	1253	921	1293	809	1271	953	655	0.0001103468922846908	0	0.7282110091743119	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.0471385972840443
50	6	0.7855504587155964	0.5214408082621438	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.0												linear					bag_of_word_counts	classifier	2519.232	563	563	561	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008859319241020184	adam	10	+accuracy	0.9221098265895954	2519.232	931.0	15	563	563	561	563	563	563	563	563	0.3921427226394688	0	0.7809633027522935	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5044629446097783
51	12	0.5286697247706422	0.6851109947477069	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.0		meanpool		True		372.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.728	961	777	879	1001	1391	825	793	1131	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.6060041915695388e-06	adam	10	+accuracy	0.5374277456647398	2533.728	92.0	21	0	153	789	443	0	825	793	1131	0.6853555993202629	0	0.5286697247706422	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6847608855792454
52	2	0.8027522935779816	0.4422775145087923	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2526.476	571	573	571	573	573	573	571	571	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0025322590755562924	adam	10	+accuracy	0.9781791907514452	2526.472	36.0	11	571	147	571	10	573	435	571	0	0.10602690846821584	0	0.7958715596330275	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4575874890599932
53	11	0.8004587155963303	0.459950972880636	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.3												linear					bag_of_word_counts	classifier	2527.1079999999997	561	563	563	563	563	563	563	561	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0024796846068708303	adam	10	+accuracy	0.9255780346820808	2527.1079999999997	1216.0	20	561	563	563	563	563	563	561	561	0.295275017619133	0	0.7993119266055045	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.456927593265261
54	18	0.8004587155963303	0.4341244271823338	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	27	64	basic	0.1			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2523.584	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0016986896087907769	adam	10	+accuracy	0.9408959537572256	2523.58	85.0	27	573	573	573	573	573	573	10	571	0.20081862725249125	0	0.7993119266055045	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.43448976959501
55	11	0.8016055045871558	1.5221643362726485	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6]	65.0		198.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.9120000000003	671	707	589	705	691	753	641	703	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.004979069770113124	adam	10	+accuracy	1.0	2527.9120000000003	68.0	20	671	0	589	705	689	753	641	703	0.00019175449061557788	0	0.8004587155963303	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5825686029025487
56	25	0.6777522935779816	0.6641674935817719	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	34	64	basic	0.3												linear					bag_of_word_counts	classifier	2519.532	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.527547068802565e-05	adam	10	+accuracy	0.7109826589595376	2519.532	2030.0	34	563	563	0	563	561	563	563	563	0.6551081330404369	0	0.6777522935779816	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6641050279140472
57	7	0.7706422018348624	0.4950234698397773	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	390.0		308.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.672	737	707	675	643	691	6554	641	703	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00010836565212321488	adam	10	+accuracy	0.9744219653179191	2527.672	60.00000000000001	16	671	707	589	239	691	753	641	703	0.13768088899621175	0	0.7694954128440367	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5069446095398494
58	16	0.7889908256880734	0.5153819067137582	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.0												linear					bag_of_word_counts	classifier	2519.4	563	563	563	561	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0006738846833056692	adam	10	+accuracy	0.9184971098265896	2519.4	1507.0	25	563	563	563	561	563	563	563	563	0.4076631804671856	0	0.786697247706422	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.5136163319860186
59	6	0.7729357798165137	0.504713869520596	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.2		maxpool		True		465.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2531.404	629	625	1233	633	1391	955	867	681	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.659437463986625e-05	adam	10	+accuracy	0.7679190751445086	2531.384	72.0	15	629	625	1233	633	1283	809	867	681	0.485350957157415	0	0.7557339449541285	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4964163367237364
60	5	0.7947247706422018	0.4515300095081329	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	14	64	basic	0.3												linear					bag_of_word_counts	classifier	2519.592	563	563	563	563	563	563	563	563	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005080728274277328	adam	10	+accuracy	0.9427745664739884	2519.5879999999997	863.0	14	563	563	563	561	563	563	563	563	0.22069320533800565	0	0.7935779816513762	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.4470942680324827
61	9	0.6972477064220184	0.6393105813435146	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7]	122.0		83.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.452	661	753	635	647	711	8116	699	677	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.3458443639878039e-05	adam	10	+accuracy	0.6859826589595376	2527.448	58.00000000000001	18	481	713	635	10	711	6326	699	10	0.6356798448693861	0	0.6857798165137615	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.633754870721272
62	13	0.6146788990825688	0.6743967362812587	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6, 7]	358.0		80.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2527.428	623	691	609	763	733	657	679	679	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.807685424790029e-06	adam	10	+accuracy	0.5913294797687861	2527.42	77.0	22	623	691	609	689	653	657	679	679	0.6748253118007554	0	0.6112385321100917	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6737124962466103
63	23	0.6353211009174312	0.6585155725479126	False	6919	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.3		meanpool		True		173.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2531.08	699	1123	795	789	819	1271	883	993	/home/suching/reproducibility/data/sst2/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.733333322709655e-06	adam	10	+accuracy	0.6274566473988439	2531.08	160.0	32	695	1121	795	763	781	1271	883	993	0.6627457940250362	0	0.6353211009174312	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6581864995615823
